,GCA_018363095.1,GCA_005864085.1,GCA_019107585.1,GCA_007989685.1,GCA_002091995.1,GCA_008868595.1,GCA_032466035.1,GCA_032466055.1,GCA_002091975.1,GCA_015476095.1,GCA_001013375.1,GCA_037901485.1,GCA_034477985.1,GCA_028878205.1,GCA_002192215.1,GCA_030217405.1,GCA_030217425.1,GCA_030233995.1,GCA_030224725.1,GCA_000784405.1,GCA_000784375.1,GCA_000735255.1,GCA_030227945.1,GCA_028578945.1,GCA_000311945.1,GCA_000311965.1,GCA_000026525.1,GCA_959021285.1,GCA_028578865.1,GCA_026427555.1,GCA_025190495.1,GCA_036453305.1,GCA_025190605.1,GCA_030480425.1,GCA_024329385.1,GCA_024329345.1,GCA_022643065.1,GCA_022643295.1,GCA_022483205.1,GCA_030215365.1,GCA_024329605.1,GCA_030224505.1,GCA_030361365.1,GCA_030361125.1,GCA_025190575.1
Cluster_20930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20941,,,,ONPGDHNE_00976,MANDJAGJ_02127,,,,JJJNDLKA_01941,,,,OIFGLBJI_02736,,,,,,,,,,,,,,,,,,LNBPODHI_00183,AKEABECF_02458,MACPCDBC_01839,DOMIIDFN_01885,BOLAJOOM_02545,FDANMOFE_02647,GPGJGKIO_01859,DIEEFLKM_01857,LNDNMBPH_01058,HIPACNKA_02021,FCHFEHCH_02503,MJBJNIEB_00872,DKEEAECG_02003,MILOBOJJ_01774,KIINLOME_00621
Cluster_20942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNDNMBPH_overlap_48,,,,,,
Cluster_20943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNDNMBPH_overlap_49,,,,,,
Cluster_20946,BHCLOOGN_00237,IHIOCCOG_00216,IIKIHFAM_00178,,,PDJJOHAK_02242,AKAFKHIB_01527,PGEKGLPN_01531,JJJNDLKA_01007,HLIHONLB_00824,NJFOCKPD_02775,IHKNOHDK_01602,,BKFCMFHA_01426,NFOMCPMJ_01592,EJFCCNNF_02342,FMALMFID_02237,CFEINHNO_02653,FGPAAJEO_00806,LOBNDOLK_00803,GANNJBHO_00186,EBGMPJNB_00349,FBEJMFCP_02599,OLANGPCD_01323,NPDEIGMH_00825,EIOCMOGA_00113,LIFHEJKG_01617,CKJAHOFL_00881,JBBKAFNK_01310,HMJBHEOA_01623,,,,,,,,,,,,,,,
Cluster_20947,,,,,,,,,,,,,,,,EJFCCNNF_00692,FMALMFID_00373,CFEINHNO_02071,FGPAAJEO_02292,LOBNDOLK_00467,GANNJBHO_00530,EBGMPJNB_00057,FBEJMFCP_01070,OLANGPCD_02069,NPDEIGMH_01063,EIOCMOGA_00406,LIFHEJKG_01265,CKJAHOFL_02267,JBBKAFNK_02063,HMJBHEOA_01233,,,,,,,,,,,,,,,
Cluster_20948,,,,,,,,,,,,,,,,,,CFEINHNO_00725,,LOBNDOLK_02223,GANNJBHO_02342,EBGMPJNB_02627;EBGMPJNB_00741,FBEJMFCP_01619,OLANGPCD_01021,NPDEIGMH_00027,EIOCMOGA_02175,LIFHEJKG_00310,,JBBKAFNK_01007,,,,,,,,,,,,,,,,
Cluster_20949,,,,,,,,,,,,,,,,,,CFEINHNO_00277,,LOBNDOLK_01652,,EBGMPJNB_00661,FBEJMFCP_00885,,NPDEIGMH_02130,EIOCMOGA_01700,,,,HMJBHEOA_02495,,,,,,,,,,,,,,,
Cluster_20950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20959,,,,,,,,,,,,,,,,,,,,,,EBGMPJNB_02060,,,,,,,,HMJBHEOA_00174,,,,,,,,,,,,,,,
Cluster_20960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20970,,,,,,,,,,,,,,,,,,,,,,,,,NPDEIGMH_refound_14,,,,,,,,,,,,,,,,,,,,
Cluster_20971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_refound_28,
Cluster_20972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20977,,,,,,,,,,,,,,,,,,,,,,,,OLANGPCD_overlap_7,,,LIFHEJKG_overlap_25,,JBBKAFNK_overlap_8,,,,,,,,,,,,,,,,
Cluster_20978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20983,,,,,,,,,,,NJFOCKPD_00334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20984,BHCLOOGN_02254,IHIOCCOG_01217,IIKIHFAM_02050,ONPGDHNE_01613,MANDJAGJ_overlap_12_stop,PDJJOHAK_01809,AKAFKHIB_02420,PGEKGLPN_02423,JJJNDLKA_overlap_18_stop,HLIHONLB_01711,NJFOCKPD_00864,IHKNOHDK_02484,OIFGLBJI_00693,BKFCMFHA_01642,NFOMCPMJ_02485,EJFCCNNF_01348,FMALMFID_02168,CFEINHNO_01921,FGPAAJEO_02449,LOBNDOLK_01603,GANNJBHO_01645,EBGMPJNB_01017,FBEJMFCP_01012,OLANGPCD_01895,NPDEIGMH_02075,EIOCMOGA_01754,,CKJAHOFL_02120,JBBKAFNK_01889,HMJBHEOA_02441,LNBPODHI_00366,AKEABECF_01089,MACPCDBC_01457,DOMIIDFN_02511,BOLAJOOM_00338,FDANMOFE_00269,GPGJGKIO_00775,DIEEFLKM_00767,LNDNMBPH_01753,HIPACNKA_01336,FCHFEHCH_00252,MJBJNIEB_00677,DKEEAECG_01734,MILOBOJJ_01191,KIINLOME_overlap_17_stop
Cluster_20985,BHCLOOGN_00092,IHIOCCOG_00679,IIKIHFAM_00033,,,PDJJOHAK_02397,AKAFKHIB_01682,PGEKGLPN_01686,,,NJFOCKPD_01335,IHKNOHDK_01765,,BKFCMFHA_01575,NFOMCPMJ_01746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20986,,,,ONPGDHNE_00218,MANDJAGJ_01620,,,,JJJNDLKA_00894,,,,OIFGLBJI_02456,,,,,,,,,,,,,,,,,,LNBPODHI_02184,AKEABECF_01592,MACPCDBC_00813,DOMIIDFN_01611,BOLAJOOM_01368,FDANMOFE_01440,GPGJGKIO_00024,DIEEFLKM_00024,LNDNMBPH_00788,HIPACNKA_00052,FCHFEHCH_01450,MJBJNIEB_02492,DKEEAECG_00447,MILOBOJJ_00895,KIINLOME_02734
Cluster_20987,,,,ONPGDHNE_02283,MANDJAGJ_01011,,,,JJJNDLKA_01909,,,,OIFGLBJI_01579,,,,,,,,,,,,,,,,,,LNBPODHI_01045,AKEABECF_00900,MACPCDBC_02636,DOMIIDFN_00694,BOLAJOOM_02109,FDANMOFE_02141,GPGJGKIO_01300,DIEEFLKM_01304,LNDNMBPH_02713,HIPACNKA_01030,FCHFEHCH_02862,MJBJNIEB_00451,DKEEAECG_02053,MILOBOJJ_00510,KIINLOME_00377
Cluster_20988,,,,ONPGDHNE_00971,MANDJAGJ_02131,,,,JJJNDLKA_01947,,,,OIFGLBJI_02731,,,,,,,,,,,,,,,,,,LNBPODHI_00179,AKEABECF_02454,MACPCDBC_01843,DOMIIDFN_01881,BOLAJOOM_02550,FDANMOFE_02652,GPGJGKIO_01863,DIEEFLKM_01852,LNDNMBPH_01053,HIPACNKA_02016,FCHFEHCH_02498,MJBJNIEB_00867,DKEEAECG_01999,MILOBOJJ_01779,KIINLOME_00615
Cluster_20989,,,,,,PDJJOHAK_00741,AKAFKHIB_00343,PGEKGLPN_00347,,,,,,,NFOMCPMJ_00345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20991,,IHIOCCOG_00972,,,,,,,,HLIHONLB_00009,,IHKNOHDK_00792,OIFGLBJI_01805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20992,,IHIOCCOG_01121,,,,,,,,HLIHONLB_00007,,IHKNOHDK_00790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20994,,,,,,,,,,,,,,,,,,,,,GANNJBHO_01743,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_20998,,,,,,,,,,,,,,,,,,,,,,,,,NPDEIGMH_02666,EIOCMOGA_02703,,,,,,,,,,,,,,,,,,,
Cluster_20999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIPACNKA_01610,,MJBJNIEB_01572,,,
Cluster_21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPGJGKIO_02532,,LNDNMBPH_02466,,,,,,
Cluster_21002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21005,,,,,MANDJAGJ_refound_54;MANDJAGJ_refound_55;MANDJAGJ_refound_56;MANDJAGJ_refound_57;MANDJAGJ_refound_58;MANDJAGJ_refound_59;MANDJAGJ_refound_60;MANDJAGJ_refound_61;MANDJAGJ_refound_62;MANDJAGJ_refound_63;MANDJAGJ_refound_64,,,,,,,,,,,,,,,,,EBGMPJNB_refound_22,,,,,,,JBBKAFNK_refound_31,,,,,,,FDANMOFE_refound_55,,,,,FCHFEHCH_refound_21,,,,
Cluster_21006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOMIIDFN_00761,,,,,,,,,,,
Cluster_21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIPACNKA_02849,,MJBJNIEB_02201,,,
Cluster_21011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_01092,,,,,,,,,,,,,,
Cluster_21015,,,,,,,,,,,,,,,NFOMCPMJ_01101,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEEAECG_02324,,KIINLOME_01374
Cluster_21016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21027,,,,ONPGDHNE_02040,,,,,,,,,OIFGLBJI_00911,,,,,,,,,,,,,,,,,,,,MACPCDBC_00269,DOMIIDFN_02756,,,,,,HIPACNKA_02852,,MJBJNIEB_02204,DKEEAECG_00188,,
Cluster_21029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21038,,,,,,,,,,,,,,BKFCMFHA_02256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_02604,
Cluster_21041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEEAECG_02466,,
Cluster_21043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21049,,,,ONPGDHNE_00208,MANDJAGJ_01608,,,,JJJNDLKA_00906,,,,OIFGLBJI_02466,,,,,,,,,,,,,,,,,,LNBPODHI_02506,AKEABECF_01582,MACPCDBC_02117,DOMIIDFN_01621,BOLAJOOM_01356,FDANMOFE_01452,GPGJGKIO_00012,DIEEFLKM_00012,LNDNMBPH_00800,HIPACNKA_00043,FCHFEHCH_01462,MJBJNIEB_02483,DKEEAECG_00457,MILOBOJJ_00907,KIINLOME_02746
Cluster_21051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21054,,,,,,,,,,,,,,,,EJFCCNNF_01179,FMALMFID_01760,CFEINHNO_01224,FGPAAJEO_01681,LOBNDOLK_02486,GANNJBHO_02569,EBGMPJNB_02419,FBEJMFCP_01357,OLANGPCD_02424,NPDEIGMH_00286,EIOCMOGA_00917,LIFHEJKG_00583,CKJAHOFL_01261,JBBKAFNK_02400,HMJBHEOA_00608,,,,,,,,,,,,,,,
Cluster_21055,,,,,,,,,,,,,,,,EJFCCNNF_01276,FMALMFID_00472,CFEINHNO_01666,FGPAAJEO_00646,LOBNDOLK_00951,GANNJBHO_00033,EBGMPJNB_01562,FBEJMFCP_02200,OLANGPCD_01168,NPDEIGMH_02438,EIOCMOGA_02402,LIFHEJKG_01777,CKJAHOFL_01683,JBBKAFNK_01155,HMJBHEOA_01782,,,,,,,,,,,,,,,
Cluster_21056,,,,,,,,,,,,,,,,EJFCCNNF_02221,,CFEINHNO_00852,,LOBNDOLK_02351,,EBGMPJNB_02548,FBEJMFCP_01492,OLANGPCD_02263,,,LIFHEJKG_00419,,JBBKAFNK_02262,,,,,,,,,,,,,,,,
Cluster_21057,,,,,,,,,,,,,,,,EJFCCNNF_02336,FMALMFID_02243,CFEINHNO_02647,FGPAAJEO_00812,LOBNDOLK_00797,GANNJBHO_00192,EBGMPJNB_00343,FBEJMFCP_02605,OLANGPCD_01329,NPDEIGMH_00819,EIOCMOGA_00119,LIFHEJKG_01611,CKJAHOFL_00875,JBBKAFNK_01316,HMJBHEOA_01617,,,,,,,,,,,,,,,
Cluster_21058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMJBHEOA_01731,,,,,,,,,,,,,,,
Cluster_21059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21074,BHCLOOGN_02257,IHIOCCOG_01220,IIKIHFAM_02053,ONPGDHNE_01610,MANDJAGJ_01374,PDJJOHAK_01812,AKAFKHIB_02417,PGEKGLPN_02420,JJJNDLKA_01534,HLIHONLB_01708,NJFOCKPD_00867,IHKNOHDK_02481,OIFGLBJI_00690,BKFCMFHA_01639,NFOMCPMJ_02482,EJFCCNNF_01351,FMALMFID_02171,CFEINHNO_01924,FGPAAJEO_02452,LOBNDOLK_01600,GANNJBHO_01642,EBGMPJNB_01020,FBEJMFCP_01015,OLANGPCD_01892,NPDEIGMH_02072,EIOCMOGA_01757,,CKJAHOFL_02123,JBBKAFNK_01886,HMJBHEOA_02438,LNBPODHI_00369,AKEABECF_01086,MACPCDBC_01460,DOMIIDFN_02508,BOLAJOOM_01731,FDANMOFE_01878,GPGJGKIO_00778,DIEEFLKM_00764,LNDNMBPH_01750,HIPACNKA_01339,FCHFEHCH_01878,MJBJNIEB_00674,DKEEAECG_01737,MILOBOJJ_01188,KIINLOME_02077
Cluster_21075,BHCLOOGN_02404,IHIOCCOG_01783,IIKIHFAM_02195,ONPGDHNE_01431,MANDJAGJ_02806,PDJJOHAK_00606,AKAFKHIB_02319,PGEKGLPN_02321,JJJNDLKA_00439,HLIHONLB_01613,NJFOCKPD_01702,IHKNOHDK_02386,OIFGLBJI_00592,BKFCMFHA_02566,NFOMCPMJ_02383,EJFCCNNF_00477,FMALMFID_00286,CFEINHNO_01558,FGPAAJEO_00265,LOBNDOLK_01505,GANNJBHO_01548,EBGMPJNB_01365,FBEJMFCP_00130,OLANGPCD_00602,NPDEIGMH_01977,EIOCMOGA_02246,LIFHEJKG_02360,CKJAHOFL_01789,JBBKAFNK_00594,HMJBHEOA_02344,LNBPODHI_00231,AKEABECF_01735,MACPCDBC_01166,DOMIIDFN_02411,BOLAJOOM_00437,FDANMOFE_00497,GPGJGKIO_01641,DIEEFLKM_01690,LNDNMBPH_01656,HIPACNKA_01570,FCHFEHCH_00415,MJBJNIEB_01061,DKEEAECG_01115,MILOBOJJ_01700,KIINLOME_01200
Cluster_21076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21083,,,,,,,,,,,,,,,,,,,,,GANNJBHO_00950,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21084,,,,,,,,,,,,,,,,,,CFEINHNO_refound_12_stop,,LOBNDOLK_refound_26_stop,GANNJBHO_02478,EBGMPJNB_overlap_13_stop,FBEJMFCP_refound_17_stop,,NPDEIGMH_00180,EIOCMOGA_01688,,,,HMJBHEOA_00490,,,,,,,,,,,,,,,
Cluster_21085,,,,,,,,,,,,,,,,,,,,,,,,,NPDEIGMH_02227,EIOCMOGA_01826,,,,,,,,,,,,,,,,,,,
Cluster_21086,BHCLOOGN_02735,IHIOCCOG_00301,IIKIHFAM_02527,ONPGDHNE_02417,MANDJAGJ_02061,PDJJOHAK_00236,AKAFKHIB_01951,PGEKGLPN_01956,JJJNDLKA_02335,HLIHONLB_01235,NJFOCKPD_00133,IHKNOHDK_02012,OIFGLBJI_00270,BKFCMFHA_00783,,EJFCCNNF_01420,FMALMFID_01896,CFEINHNO_02414,FGPAAJEO_01597,LOBNDOLK_01211,GANNJBHO_01250,EBGMPJNB_02187,FBEJMFCP_02317,OLANGPCD_00132,NPDEIGMH_00560,EIOCMOGA_01536,LIFHEJKG_02047,CKJAHOFL_00564,JBBKAFNK_00131,HMJBHEOA_02044,LNBPODHI_02278,AKEABECF_00758,MACPCDBC_01386,DOMIIDFN_02140,BOLAJOOM_00015,FDANMOFE_00017,GPGJGKIO_02150,DIEEFLKM_02126,LNDNMBPH_01311,HIPACNKA_01873,FCHFEHCH_00015,MJBJNIEB_00493,DKEEAECG_01276,MILOBOJJ_01136,KIINLOME_01217
Cluster_21087,BHCLOOGN_02085;BHCLOOGN_01349;BHCLOOGN_00100,,IIKIHFAM_01160;IIKIHFAM_00041;IIKIHFAM_01883,,,PDJJOHAK_00477;PDJJOHAK_01435,AKAFKHIB_02811;AKAFKHIB_02192,PGEKGLPN_02197;PGEKGLPN_02814,,,NJFOCKPD_00328,,,BKFCMFHA_02900,NFOMCPMJ_02877;NFOMCPMJ_02260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21088,,,,,,PDJJOHAK_01778,AKAFKHIB_02451,PGEKGLPN_02454,,,NJFOCKPD_00830,,,,NFOMCPMJ_02516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21089,,IHIOCCOG_02834,,,,,,,JJJNDLKA_frag_01610_01611,HLIHONLB_02025,NJFOCKPD_01372,IHKNOHDK_02793,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_61,,,,BOLAJOOM_01708,,,,LNDNMBPH_02618,HIPACNKA_00489,,MJBJNIEB_01689,DKEEAECG_02662;DKEEAECG_02827,MILOBOJJ_02892,KIINLOME_frag_00967_00968
Cluster_21090,,,,,,,,,JJJNDLKA_00461,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_02805,,,,,,,,,,,MILOBOJJ_00230,KIINLOME_01376
Cluster_21091,,,,ONPGDHNE_00430,MANDJAGJ_00675,,,,JJJNDLKA_00687,,,,OIFGLBJI_02241,,,,,,,,,,,,,,,,,,LNBPODHI_01975,AKEABECF_01994,MACPCDBC_00121,DOMIIDFN_01394,BOLAJOOM_02333,FDANMOFE_02387,GPGJGKIO_00236,DIEEFLKM_00237,LNDNMBPH_00576,HIPACNKA_02693,FCHFEHCH_02100,MJBJNIEB_02852,DKEEAECG_01922,MILOBOJJ_01348,KIINLOME_02527
Cluster_21092,,,,ONPGDHNE_02410,MANDJAGJ_02054,,,,JJJNDLKA_02342,,,,OIFGLBJI_00263,,,,,,,,,,,,,,,,,,LNBPODHI_02285,AKEABECF_00751,MACPCDBC_01393,DOMIIDFN_02133,BOLAJOOM_00008,FDANMOFE_00010,GPGJGKIO_02143,DIEEFLKM_02119,LNDNMBPH_01304,HIPACNKA_01866,FCHFEHCH_00008,MJBJNIEB_00500,DKEEAECG_01269,MILOBOJJ_01129,KIINLOME_01224
Cluster_21093,,,,,MANDJAGJ_01697,,,,,HLIHONLB_02511;HLIHONLB_02828,,IHKNOHDK_00391;IHKNOHDK_00706,OIFGLBJI_00116,,NFOMCPMJ_00772,,,,,,,,,,,,,,,,,,MACPCDBC_01649,,,,,,,,,,,,
Cluster_21094,BHCLOOGN_01429,,IIKIHFAM_01240,,,PDJJOHAK_00778,AKAFKHIB_00380,PGEKGLPN_00384,,,,,,,NFOMCPMJ_00382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21095,,,,,,,,,,,,,,,NFOMCPMJ_01093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIINLOME_01039
Cluster_21096,,,,,,PDJJOHAK_00406,AKAFKHIB_02121,PGEKGLPN_02126,,,,,,,NFOMCPMJ_02189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21097,,IHIOCCOG_01111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21098,BHCLOOGN_01234,IHIOCCOG_02869,,,,,,,,,,,,BKFCMFHA_00613,,,,CFEINHNO_01510,,,,,,,,,,,,,LNBPODHI_refound_62,,MACPCDBC_00016,,,,,,,,,,,,
Cluster_21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_21101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPGJGKIO_01343,DIEEFLKM_01347,LNDNMBPH_00377,,,,,,
